,0
2161,-6978972.362371394
2162,-6992635.251780746
2163,-6975668.062821673
2164,-6976915.344364766
2165,-6967274.027952199
2166,-6969986.10002084
2167,-6973858.0630165925
2168,-6964698.791787121
2169,-6965971.140357079
2170,-6966525.889564938
2171,-6980930.844758025
2172,-6972599.41967585
2173,-6972522.9430053225
2174,-6956781.0279660085
2175,-6961259.4625932565
2176,-6964896.616476172
2177,-6958217.846992765
2178,-6947020.789575165
2179,-6948686.655030818
2180,-6953312.639674355
2181,-6953984.674946111
2182,-6944114.544006237
2183,-6946869.73728863
2184,-6946001.8706797315
2185,-6943366.458123054
2186,-6947557.528271352
2187,-6940225.029360127
2188,-6943832.223975697
2189,-6938237.089197785
2190,-6947048.6874409765
2191,-6934972.908445568
2192,-6932264.409162789
2193,-6929493.861026117
2194,-6948123.181374851
2195,-6931396.802229657
2196,-6923688.564348485
2197,-6931490.368346764
2198,-6934487.7321725525
2199,-6931709.445535177
2200,-6923566.966639248
2201,-6925420.923401229
2202,-6932432.762683902
2203,-6915156.819800694
2204,-6921594.398567375
2205,-6914827.6034411
2206,-6923445.913203762
2207,-6920993.5041375775
2208,-6917508.513245571
2209,-6906070.874419028
2210,-6902849.640132808
2211,-6911909.002628032
2212,-6905525.698643119
2213,-6912435.356055409
2214,-6912595.2562139295
2215,-6895233.578867319
2216,-6902034.169083052
2217,-6903542.683184938
2218,-6895804.887029084
2219,-6895594.720914754
2220,-6892767.179952212
2221,-6894715.113378306
2222,-6889215.314222112
2223,-6891456.347977613
2224,-6889616.886412771
2225,-6893846.131420247
2226,-6889884.975566287
2227,-6885875.128325703
2228,-6880027.663753448
2229,-6887011.429077216
2230,-6882716.460525139
2231,-6883235.55912153
2232,-6875390.527201145
2233,-6886643.509184719
2234,-6881226.352420466
2235,-6888504.779248321
2236,-6870953.385037416
2237,-6878463.505493648
2238,-6869442.565252834
2239,-6869355.321734322
2240,-6874463.535342326
2241,-6868931.981465727
2242,-6861963.53321381
2243,-6871621.412630775
2244,-6865956.023938102
2245,-6860689.109249366
2246,-6863452.1077242205
2247,-6855202.042436668
2248,-6853167.055417131
2249,-6850278.139078733
2250,-6856444.953700026
2251,-6847493.786517251
2252,-6849195.259109588
2253,-6850347.296221652
2254,-6856852.100197474
2255,-6855248.53541277
2256,-6852567.010298225
2257,-6844529.0679058805
2258,-6838673.2464413475
2259,-6841202.494192947
2260,-6851658.544137311
2261,-6838892.963123239
2262,-6833149.740941468
2263,-6838944.127312516
2264,-6839965.365075835
2265,-6838842.6360037755
2266,-6843308.331568846
2267,-6836008.700249355
2268,-6823680.924802843
2269,-6830772.111946113
2270,-6826729.719912286
2271,-6818147.9350947365
2272,-6825233.757892107
2273,-6833296.335140076
2274,-6820376.2361316895
2275,-6819345.759441887
2276,-6823238.991767712
2277,-6813821.957489632
2278,-6810715.072041846
2279,-6826419.106380344
2280,-6815398.295677377
2281,-6810546.401070124
2282,-6814775.824862857
2283,-6815057.319992164
2284,-6800876.357148397
2285,-6809213.601757445
2286,-6814897.8890667325
2287,-6804538.1713263905
2288,-6805902.578034078
2289,-6803482.8043431565
2290,-6802625.534044098
2291,-6798452.682862627
2292,-6799021.444277776
2293,-6799580.934363442
2294,-6801968.945082195
2295,-6792856.515139196
2296,-6785014.444386764
2297,-6794560.818362339
2298,-6791945.807818046
2299,-6795060.743156111
2300,-6796962.140360885
2301,-6792646.841232024
2302,-6786175.976291938
2303,-6786350.2553621875
2304,-6779746.406956312
2305,-6788081.2528303685
2306,-6777652.510426834
2307,-6778838.025145812
2308,-6788108.111178179
2309,-6773828.148163136
2310,-6776054.228027024
2311,-6766274.1547166025
2312,-6780220.214876593
2313,-6766861.2153949365
2314,-6774283.775622945
2315,-6760557.180967929
2316,-6772797.987813946
2317,-6779275.738980406
2318,-6753855.930457751
2319,-6760581.646513427
2320,-6748150.680434335
2321,-6761918.068439955
2322,-6764531.988702418
2323,-6753948.573144788
2324,-6750433.814838159
2325,-6766691.738424129
2326,-6756948.139044673
2327,-6748657.812899478
2328,-6750185.697290164
2329,-6755571.854368201
2330,-6758402.256725784
2331,-6745791.757622717
2332,-6746602.4803988915
2333,-6743935.54018229
2334,-6739558.408626513
2335,-6739286.54136415
2336,-6746119.904223348
2337,-6738963.541728652
2338,-6742848.17251953
2339,-6746889.636103179
2340,-6740201.845476933
2341,-6735795.525113399
2342,-6745888.201451611
2343,-6741963.986498875
2344,-6726248.532771877
2345,-6724610.602209748
2346,-6731103.164697295
2347,-6734470.5680139195
2348,-6730806.774111838
2349,-6730324.492090019
2350,-6731152.337181426
2351,-6723279.612485167
2352,-6720655.936980597
2353,-6724517.62427946
2354,-6720949.423082183
2355,-6722502.457198373
2356,-6718516.763112932
2357,-6710564.687117105
2358,-6721382.3410305595
2359,-6727144.027551992
2360,-6713281.184170554
2361,-6704852.966732697
2362,-6712083.307958386
2363,-6697583.645370707
2364,-6701736.164314159
2365,-6700163.0174324345
2366,-6702323.685602649
2367,-6703305.523565662
2368,-6701326.730739503
2369,-6697675.934973162
2370,-6690946.560587912
2371,-6697573.498802538
2372,-6694756.510369219
2373,-6689315.897086693
2374,-6690463.572141255
2375,-6696335.187332944
2376,-6691286.554871711
2377,-6694576.420755945
2378,-6686282.256355494
2379,-6685884.022118231
2380,-6692994.627482309
2381,-6692880.670944005
2382,-6690487.765448485
2383,-6682722.763723255
2384,-6688631.1884940965
2385,-6683264.466794539
2386,-6687816.794670037
2387,-6679765.045727051
2388,-6673907.649623435
2389,-6679330.426299794
2390,-6669611.287799902
2391,-6677920.179199214
2392,-6673406.222366143
2393,-6673890.616862743
2394,-6671669.57670036
2395,-6662807.937220251
2396,-6666999.533297531
2397,-6673049.828983358
2398,-6670192.43911454
2399,-6664388.948841279
2400,-6666040.390612175
2401,-6666581.132595422
2402,-6665223.402356219
2403,-6660570.165708224
2404,-6663539.535259969
2405,-6666662.700064619
2406,-6655214.670891142
2407,-6652736.690334286
2408,-6659972.150844602
2409,-6651049.904679223
2410,-6650806.828303953
2411,-6648566.147693801
2412,-6649899.77368837
2413,-6649543.175252399
2414,-6645683.175576102
2415,-6641719.2129666135
2416,-6652550.740602247
2417,-6635565.364154505
2418,-6644091.847662644
2419,-6638131.502095182
2420,-6639900.630798266
2421,-6635385.57862504
2422,-6632913.871663372
2423,-6635639.607796637
2424,-6636934.912900201
2425,-6635428.59106115
2426,-6640709.1101751495
2427,-6637886.955304841
2428,-6636374.81160205
2429,-6626837.482924275
2430,-6624233.7110005645
2431,-6616752.218828615
2432,-6622821.535809002
2433,-6619777.628778639
2434,-6630436.899424103
2435,-6621107.446130802
2436,-6619543.151303439
2437,-6626171.239027118
2438,-6620232.525994482
2439,-6611656.919547081
2440,-6614061.898048312
2441,-6608367.824842556
2442,-6622100.997318518
2443,-6608071.820209002
2444,-6608483.343724637
2445,-6615147.347741679
2446,-6597653.994029067
2447,-6604084.520419624
2448,-6600459.7874574885
2449,-6606862.864267315
2450,-6597796.4861970795
2451,-6612049.312614721
2452,-6601633.247708541
2453,-6597112.337091192
2454,-6596528.556144452
2455,-6594558.570742708
2456,-6589621.087283154
2457,-6605819.512369118
2458,-6590223.10844696
2459,-6600306.953396783
2460,-6594421.985061686
2461,-6596883.850812678
2462,-6591571.975035085
2463,-6588015.853553365
2464,-6585965.538697632
2465,-6588030.344590708
2466,-6576153.550835437
2467,-6581656.146996304
2468,-6585271.747648834
2469,-6577034.465441897
2470,-6577685.372167753
2471,-6579470.002656278
2472,-6570764.229281535
2473,-6579634.644275534
2474,-6562847.825335551
2475,-6567451.822656717
2476,-6565663.876695782
2477,-6571998.079071659
2478,-6578721.485477881
2479,-6570703.386889812
2480,-6570145.788524732
2481,-6564519.012920987
2482,-6567349.832539479
2483,-6563192.403007384
2484,-6560819.239814989
2485,-6561027.805447226
2486,-6556817.784720881
2487,-6564100.020627023
2488,-6559628.865738837
2489,-6557621.0511795785
2490,-6562338.34518048
2491,-6554959.595293562
2492,-6554089.643574063
2493,-6545912.161785322
2494,-6548635.242042327
2495,-6561696.980413607
2496,-6548382.126216508
2497,-6553651.054699395
2498,-6544962.45804661
2499,-6544029.533092612
2500,-6540765.80915692
2501,-6550616.717139208
2502,-6552555.688256822
2503,-6548625.597905499
2504,-6546637.034055443
2505,-6534261.056465159
2506,-6542637.365880394
2507,-6537005.335608925
2508,-6537044.862834996
2509,-6538151.225417973
2510,-6530700.849544114
2511,-6530273.672114129
2512,-6533622.386517348
2513,-6522812.244918091
2514,-6529004.027629658
2515,-6523133.018655462
2516,-6520693.4972830005
2517,-6532119.20520354
2518,-6524723.265008115
2519,-6523211.303304108
2520,-6532836.173036504
2521,-6521182.455822522
2522,-6515279.423809178
2523,-6525241.318052396
2524,-6519848.806721263
2525,-6515404.345280245
2526,-6521876.433614415
2527,-6516746.087186303
2528,-6518186.976125644
2529,-6508598.212419019
2530,-6517335.6770984335
2531,-6522992.466238835
2532,-6514733.490645079
2533,-6512538.582288438
2534,-6505628.198682322
2535,-6514907.580012976
2536,-6505803.277897032
2537,-6502065.974480877
2538,-6495389.620423911
2539,-6501095.403191948
2540,-6508580.56767294
2541,-6507987.230212898
2542,-6502466.573240202
2543,-6491741.246715306
2544,-6493742.6809441475
2545,-6493413.475401791
2546,-6494951.284930825
2547,-6504891.368367836
2548,-6488995.702626172
2549,-6491524.151692251
2550,-6487467.331904462
2551,-6498577.360779278
2552,-6493041.026343576
2553,-6503656.255731944
2554,-6485670.998360476
2555,-6485485.332219775
2556,-6479510.065223638
2557,-6479817.392122552
2558,-6483411.556381559
2559,-6484386.575095656
2560,-6480312.289315567
2561,-6481924.699814256
2562,-6478048.609587239
2563,-6475277.492625004
2564,-6479252.545164087
2565,-6465754.485672342
2566,-6471635.919491005
2567,-6465077.426547815
2568,-6466920.509739091
2569,-6467207.017853785
2570,-6462015.318970813
2571,-6472544.647287628
2572,-6466799.410828274
2573,-6473367.347302513
2574,-6455453.880834159
2575,-6461650.696835984
2576,-6447784.853272135
2577,-6453610.173655704
2578,-6461446.931208022
2579,-6457185.229199186
2580,-6459054.940487143
2581,-6456979.25715252
2582,-6448057.692404259
2583,-6460925.43171874
2584,-6457888.859199338
2585,-6452730.659003409
2586,-6445894.315889993
2587,-6450272.910401262
2588,-6447465.139887948
2589,-6454242.057442051
2590,-6448076.538144363
2591,-6440689.738059655
2592,-6444898.347823471
2593,-6446927.677886772
2594,-6443637.326598388
2595,-6439564.799937098
2596,-6442015.673874888
2597,-6433391.540732
2598,-6440878.890381834
2599,-6439522.122449212
2600,-6424207.165093018
2601,-6429681.194621133
2602,-6431649.706304055
2603,-6428975.866599797
2604,-6431878.792234588
2605,-6437306.300804153
2606,-6433395.221051259
2607,-6425382.566418886
2608,-6421575.488598975
2609,-6426568.909936758
2610,-6427273.315025142
2611,-6428936.142768213
2612,-6429655.767999859
2613,-6419965.566162912
2614,-6421341.516015575
2615,-6422937.1920025805
2616,-6412047.691540526
2617,-6420577.4812300345
2618,-6421308.952848749
2619,-6418211.062289429
2620,-6413136.916173912
2621,-6419001.098558635
2622,-6402962.162879112
2623,-6409390.217069657
2624,-6407696.374968115
2625,-6405416.804350545
2626,-6406799.256579945
2627,-6397673.943332449
2628,-6398222.416640801
2629,-6409418.114820641
2630,-6397371.220053369
2631,-6408313.148274706
2632,-6404471.4976207195
2633,-6409447.390494894
2634,-6403980.953351031
2635,-6409319.369465862
2636,-6400521.905029647
2637,-6400076.460699828
2638,-6399924.527135397
2639,-6390841.527737641
2640,-6392876.33525364
2641,-6390486.652327748
2642,-6388677.429903077
2643,-6395801.4669317305
2644,-6388975.288340411
2645,-6386202.070920398
2646,-6392709.944509353
2647,-6388925.222697863
2648,-6393412.958930149
2649,-6391076.605965776
2650,-6388398.4660679465
2651,-6392536.047089308
2652,-6376844.264463233
2653,-6383783.451174897
2654,-6377856.3869335605
2655,-6383264.635341507
2656,-6368069.2295748005
2657,-6367436.675809234
2658,-6377855.62312115
2659,-6373391.857179775
2660,-6380425.084669349
2661,-6365277.4320721
2662,-6372274.431234539
2663,-6368004.025882134
2664,-6364747.448353325
2665,-6363719.3707239805
2666,-6359371.190179975
2667,-6362806.959733765
2668,-6365266.566444991
2669,-6368894.664133754
2670,-6361805.4131311
2671,-6365879.012708503
2672,-6369629.366992307
2673,-6368479.0331401
2674,-6358834.173644337
2675,-6351176.75308138
2676,-6358158.62491621
2677,-6362471.511531482
2678,-6358312.453794099
2679,-6346407.342974771
2680,-6358832.954927411
2681,-6347931.46646358
2682,-6350820.738667121
2683,-6342083.448010549
2684,-6348444.1452678945
2685,-6349614.263574423
2686,-6358237.181545702
2687,-6342453.275232093
2688,-6354418.675233234
2689,-6341107.52324334
2690,-6344707.4741721405
2691,-6342343.207038303
2692,-6340663.364955954
2693,-6342443.26885282
2694,-6338812.791463066
2695,-6343207.3390617445
2696,-6336111.63622665
2697,-6341888.378040462
2698,-6326653.619320155
2699,-6334164.807779947
2700,-6328118.262189425
2701,-6324595.524659667
2702,-6327747.719171554
2703,-6325891.58802344
2704,-6329394.229616181
2705,-6336217.882180367
2706,-6329668.106935152
2707,-6332464.364120798
2708,-6323509.420907057
2709,-6324342.47539504
2710,-6320943.60101693
2711,-6330608.00011898
2712,-6309791.897193609
2713,-6316296.703364638
2714,-6321945.010188361
2715,-6314820.951268849
2716,-6318406.549163288
2717,-6320230.637215634
2718,-6317787.529986031
2719,-6313524.033408795
2720,-6306505.725302919
2721,-6315595.778268736
2722,-6307398.1102197785
2723,-6315477.718496103
2724,-6309235.204257518
2725,-6310148.84951087
2726,-6308222.206645691
2727,-6312556.924983774
2728,-6310235.160851144
2729,-6308679.800982356
2730,-6304136.655771252
2731,-6300748.576948911
2732,-6292254.0605603345
2733,-6305478.104146418
2734,-6311391.147487591
2735,-6302623.360767062
2736,-6295003.778120084
2737,-6307711.306301628
2738,-6302340.83065365
2739,-6295445.661518805
2740,-6288450.228099665
2741,-6300044.34993641
2742,-6295507.512769827
2743,-6289134.74483696
2744,-6300525.326205581
2745,-6292619.10393822
2746,-6289005.734487399
2747,-6293451.788687861
2748,-6280768.445487845
2749,-6292366.205186244
2750,-6289434.460337442
2751,-6282255.660639319
2752,-6281693.648074294
2753,-6282007.157833094
2754,-6288334.197953106
2755,-6284677.908682752
2756,-6277244.603329923
2757,-6289000.1549886605
2758,-6276931.431215477
2759,-6283069.077140922
2760,-6278689.358940107
2761,-6277949.045371385
2762,-6270139.1359781455
2763,-6267677.382231298
2764,-6265373.772193626
2765,-6272371.118252935
2766,-6268639.472132919
2767,-6261888.746228545
2768,-6271188.24562757
2769,-6262618.528381285
2770,-6260327.270255798
2771,-6260274.231404861
2772,-6261789.5874934485
2773,-6255117.97385567
2774,-6264201.8320742175
2775,-6265757.728823167
2776,-6262483.398877603
2777,-6256042.529698046
2778,-6261541.423103571
2779,-6252936.080361772
2780,-6257395.986381539
2781,-6261191.029766903
2782,-6248158.866960986
2783,-6255202.60609436
2784,-6252861.362916914
2785,-6257411.768696494
2786,-6246980.646050297
2787,-6248211.440946614
2788,-6243735.619572991
2789,-6241845.102439838
2790,-6246127.705436455
2791,-6237692.379321746
2792,-6246393.498555453
2793,-6239843.006948357
2794,-6243169.1319823675
2795,-6241122.987106974
2796,-6241221.692122996
2797,-6240664.37722218
2798,-6229560.366831177
2799,-6229135.900101933
2800,-6238218.847727189
2801,-6232685.226929475
2802,-6228754.561345196
2803,-6231187.0852116905
2804,-6228268.114047541
2805,-6237768.158087132
2806,-6230558.755591556
2807,-6234877.811189432
2808,-6237525.14247944
2809,-6231165.64978596
2810,-6232253.130074836
2811,-6234046.387270992
2812,-6219895.591690766
2813,-6226725.434812575
2814,-6222714.1582163265
2815,-6218631.090066946
2816,-6231309.991148255
2817,-6220658.149671574
2818,-6217001.409589494
2819,-6219014.740189867
2820,-6224384.544258481
2821,-6218524.227315228
2822,-6223326.357207086
2823,-6215505.187178487
2824,-6214431.59966576
2825,-6207624.206353516
2826,-6215805.940188824
2827,-6207087.094447498
2828,-6212382.043562599
2829,-6210673.742818208
2830,-6204268.196517055
2831,-6207935.04150561
2832,-6209079.183521504
2833,-6205102.870252165
2834,-6209344.462188318
2835,-6212727.114444294
2836,-6201330.464276115
2837,-6203977.827101862
2838,-6201658.330442264
2839,-6201939.45882176
2840,-6192841.263063319
2841,-6193965.72453363
2842,-6200674.669299819
2843,-6194310.389751214
2844,-6188948.399449673
2845,-6195365.880942693
2846,-6194628.246777164
2847,-6194979.96572938
2848,-6190341.8763669785
2849,-6195708.287402225
2850,-6187849.132916012
2851,-6189001.103935033
2852,-6194924.067359713
2853,-6184371.247483866
2854,-6187510.169057001
2855,-6185283.3954417575
2856,-6195214.537228458
2857,-6186727.807010017
2858,-6186671.748340068
2859,-6177628.701248858
2860,-6183707.331763024
2861,-6183177.383796301
2862,-6175291.680326632
2863,-6174869.931865743
2864,-6177925.270559177
2865,-6178989.167591846
2866,-6174570.074972941
2867,-6172503.102460832
2868,-6165966.621144557
2869,-6177597.483891716
2870,-6166923.342885083
2871,-6176530.027061991
2872,-6180687.772910007
2873,-6164031.889053924
2874,-6163047.9323190255
2875,-6164833.217943933
2876,-6168980.519328731
2877,-6170731.003671314
2878,-6169127.616984093
