,sigma2,mu,tau2
3656,174.85712329312597,236.6284993701518,511.42619316648114
3657,174.75316753775377,241.69604089341604,462.44883676835013
3658,174.74432082423596,235.76902110430817,285.83089432498093
3659,174.77294805707905,240.63677952946776,496.4937935397772
3660,174.9773005229535,236.5219219495338,420.1908456341571
3661,175.1255224032936,224.49050672556217,652.7581287980266
3662,174.8373884539582,234.60753956528058,418.38027494346437
3663,174.93036736624194,227.84100373259545,756.2199961313385
3664,175.12997390242927,231.34868278286393,606.2329120557122
3665,174.74074612035662,238.70053805617067,575.7399256443325
3666,175.48764990615084,242.61095251291528,513.5144573513654
3667,174.9145572526293,242.17431207612114,386.7552177551899
3668,174.68900383601672,240.75926038554118,468.9309908669365
3669,174.8331797387814,240.90993239773894,419.5025198989998
3670,175.23789483399833,236.13861606563503,558.4768186741294
3671,175.08964557494616,240.71902668620456,396.32643670141135
3672,174.9184713471617,239.77863467247136,322.6266038628243
3673,175.35126080297925,242.07705346177102,393.0805292325747
3674,175.24759967102284,238.31132257608493,586.3339024527127
3675,175.15036582288153,234.42616637823198,494.76779978217
3676,175.2872962116683,240.85351085599683,429.60295738536104
3677,174.935758566393,236.01273620979657,608.1180325519053
3678,175.39611484210582,240.2607811117424,606.1311857470815
3679,175.2836101368376,238.90740572951654,316.5730468792164
3680,175.2234189495995,241.15344978371402,446.295846130341
3681,175.60461270506516,245.5746058202917,513.9270252534689
3682,175.509511826811,236.22983930259022,453.6078107006842
3683,175.7317846399288,229.67315114917847,513.0421425404467
3684,175.67642476117416,240.00965669805475,415.7227699884904
3685,175.5198386205103,240.4867937988445,448.4873671204678
3686,175.53357954629732,236.88498362159245,484.1192181011183
3687,175.78244677769132,242.9971492085647,282.80690872469705
3688,175.5457867259556,235.82460101403464,630.770970541229
3689,175.4167863804604,239.55973942433621,491.13535512779544
3690,175.75471962623578,237.9623567642152,380.1456048387291
3691,175.4921069112038,231.4516318531666,372.5761545123393
3692,175.77883333553902,241.9000977605986,488.189545962494
3693,175.60057069696566,253.03140809588342,541.5581006685171
3694,175.88739644592604,240.95302728036899,396.95890393627906
3695,175.923438675546,236.67824027305141,301.33892170666996
3696,176.1643152790117,237.36909604331615,532.862544333476
3697,175.7648461011984,237.89478528525478,419.50552509920965
3698,176.0602058061621,247.68164208721092,792.3249039561863
3699,175.8394721932714,239.46160923786104,465.38500754815936
3700,175.91604588552843,238.66412522887282,261.499686394716
3701,175.9666435316058,239.58178830210468,401.22801135302683
3702,176.13276487668648,242.66955220536042,334.6443100590728
3703,176.32357421649564,237.17267443650934,355.4242140108009
3704,175.82553530539735,240.8979236858055,521.4081613267753
3705,176.15436592807498,238.36961448378622,440.5784283563044
3706,176.19319595778845,237.72301595375734,451.93628439716235
3707,176.4352266507295,234.45726777073688,391.96213288441925
3708,176.4208618379944,238.1671611945074,656.1914521593675
3709,176.29549195091653,238.50398985420745,451.8670570299431
3710,176.38573314357487,238.04583597250706,561.2868390929493
3711,176.1318146351199,244.95201108415876,298.69550770602353
3712,176.32703111150778,245.968147735777,527.9943327905681
3713,176.7710311526283,239.20011881067103,494.73863055767407
3714,176.81832410377874,240.52546782050598,348.1217708597764
3715,176.59379168558374,235.13998794938166,304.20257580269737
3716,176.27824141998053,243.80204011465966,373.70495710282825
3717,176.90608434499018,235.93187039741076,252.82811304419525
3718,176.26243330428267,242.48945521398716,542.7893640544784
3719,176.7884329964862,240.16046684263432,386.5821148042969
3720,176.48023495070873,243.18796662983394,377.49120538904486
3721,176.94755951517598,236.2829282625658,492.969543179442
3722,176.79578339739638,234.51069512752628,911.068590549586
3723,176.346131104036,230.80654453697534,444.2230602412066
3724,176.90535562965647,243.5710483112469,459.4925325781622
3725,176.8171484482343,239.86135106667788,338.0434061492188
3726,176.65813603428805,235.5002630221088,329.6210786573118
3727,176.7820791250627,241.87823616934833,589.3870813449217
3728,176.82926749785608,240.36364301939835,399.68052451571754
3729,177.01448340393844,238.67531082268184,435.62988065409155
3730,176.98471525288588,236.46083976050386,483.0639241756242
3731,177.00150255806435,237.14384508938258,597.540080085876
3732,176.97929575505387,234.64976722418277,468.7597837463013
3733,176.76851918526265,237.5217470430737,382.6300908113079
3734,177.09505934413684,237.81494299344698,689.2278622321614
3735,176.9535317280116,236.24293437055692,450.7465287334454
3736,177.1304292189413,233.89810850632335,415.8481481113583
3737,177.72097634378687,237.18587964326753,391.7390973974979
3738,177.31170969115536,235.55628024485407,671.535278176226
3739,177.2622605643104,241.85633577240978,552.5730082275676
3740,177.1342557043807,233.51887700054888,393.48256682404207
3741,177.46167653524225,234.76608334063906,368.35887808028843
3742,177.3069574411884,230.64439080781577,387.1980792342404
3743,177.3823950989592,242.05295938266462,474.8060427318957
3744,177.40133865929744,232.2998239337218,538.6623906250138
3745,177.1935382507539,243.49575360854038,360.7867074841273
3746,177.393474693394,233.63439060765992,474.90825309151023
3747,177.74295902645895,236.75880769824977,468.7540408353349
3748,177.21049616001335,237.81867139193037,681.998404802423
3749,177.74880039613913,238.06069706892018,373.96895170371204
3750,177.22954167267832,239.2555786631413,370.7106678444229
3751,177.77175603069645,240.6553227447235,458.4200373250974
3752,177.44488913493748,241.17296753654102,291.6358706846093
3753,177.33913968354386,243.46826172209475,464.6487403535761
3754,177.8103263481864,235.96273126962868,444.79578188170825
3755,177.56670180155535,239.84335737566366,849.7495477942971
3756,177.6611672708826,234.8492473958773,344.6651345500068
3757,177.96063156898245,235.63272452489207,311.81565284883567
3758,177.79567918374912,241.40157172690746,469.0339224021318
3759,177.88464022665224,237.03058217227988,507.0138101797516
3760,178.2543687849716,238.7118792468952,317.65597837898565
3761,177.60355600326585,238.47582513867758,593.6114436773316
3762,177.80081702771747,240.40117688041437,364.2454698131377
3763,177.72532448963503,242.34224591286042,600.3102193264823
3764,177.9256163453579,240.86074648479325,411.27794092982265
3765,177.66117422407365,235.05412896344956,337.57500722671676
3766,177.62221191527092,241.0405442234195,416.65371569605793
3767,178.00662473610134,238.77696101741265,423.9179877637629
3768,177.9461960856999,239.21423419910315,346.42550120328275
3769,178.19961096076156,240.49790735977206,446.6875788323378
3770,178.0745906213193,237.57018531964442,360.40073315474723
3771,178.4045795782169,234.18760847974949,572.3137978311336
3772,178.26442759418083,233.11613746757325,473.9161990605121
3773,178.31601303158826,236.98496862468193,440.5290071795181
3774,178.4125017785138,236.1565021624853,482.5237986015103
3775,177.95300207727144,232.7133823291473,539.0997373968709
3776,178.0156643296107,235.32111841892714,387.6318842389759
3777,178.30540708139,245.2338100268445,481.468966192298
3778,178.14595198057347,232.9739690051527,365.038535548673
3779,178.38069405332848,238.29158973951692,298.09065112253296
3780,177.97388741587324,243.78982821683536,643.6545450732627
3781,178.81901414351424,234.89654994492344,376.0893204027496
3782,178.51059753089748,245.16428419078233,667.3461835145037
3783,178.49433359694157,231.944154919157,462.9785844082992
3784,178.27185881570895,235.98573190431037,337.57604720803414
3785,178.42070104416018,242.53032989847372,484.7917748063357
3786,178.17030765924315,237.37234987570216,512.6103866015306
3787,178.1640008512602,234.03175334655396,397.9473547544809
3788,178.86768755148984,230.0166484965422,474.9537080409047
3789,178.69529989015425,238.81939914405885,235.22555432670563
3790,178.8392321294801,241.47630156653074,341.8514296979551
3791,178.5256342287035,240.21615741600408,446.593570971953
3792,178.59280794250108,238.13209910924635,556.0378451635288
3793,178.8701479384267,239.2457588365321,325.44359439759234
3794,178.93111501960732,234.90136913926258,517.7789224535599
3795,178.6300208200209,237.59687299890192,344.09448604472936
3796,179.0661731677823,232.84820993180077,446.0278160490585
3797,178.8666879670216,238.56479317157897,520.8216550176908
3798,178.56444580035267,240.22772789979058,481.3728785142811
3799,179.03925502568038,234.34155358121188,530.9961758669458
3800,178.85644928476773,227.77895038664326,672.5325402483462
3801,178.84297445503665,236.55333953670637,562.3935347269686
3802,178.80854294727555,237.5051480447397,480.484072225374
3803,179.1453279357008,241.85658910397078,451.56167249689673
3804,179.31564820206117,233.53055280003426,750.3687008763779
3805,178.97411927232554,241.35515936343256,497.79553233730496
3806,179.04605736293001,239.75908293994158,742.4749426621187
3807,179.12268457991559,243.8952997590104,544.9795385974616
3808,179.08641833747865,245.60138975066576,599.9694386000771
3809,179.23677625912146,236.95927795849173,430.94296388798034
3810,179.39570187767086,246.662786930146,484.7838778122764
3811,179.5414594569105,239.41817854093466,554.4711538906431
3812,179.3846585285294,233.08968782113433,467.9869578717674
3813,179.4578902989884,241.4546410592025,568.7761470272698
3814,179.43320843171074,233.16167311308524,633.3021694508392
3815,179.51595122394608,239.4322098875098,371.1934323580741
3816,179.78801386759898,238.55159508001555,309.49491078787673
3817,179.38972490918127,237.31474328802707,393.3217532522643
3818,179.52144301565122,239.55849040476983,307.42195932113214
3819,179.20904501425466,239.26011845931626,514.2859634074936
3820,179.25057742938216,238.8553684273062,350.54951223568315
3821,179.75082449533028,238.975783336893,604.0010158190031
3822,179.46076835944712,237.01603902853273,368.46477813443255
3823,179.39862925059182,237.92852121523146,457.6395194675616
3824,179.6215213323838,241.1540226061477,490.76810688327953
3825,179.47101447571805,238.78944128794151,417.60456672509446
3826,179.56334204118,244.10801707862663,403.98056222465584
3827,179.9918534908391,237.928230342687,496.15768982934026
3828,179.7299074648496,239.986049095568,373.90773523868154
3829,179.81248961877824,235.70971502866507,451.54010713784254
3830,179.46116420745506,242.55526290382386,364.41289294441964
3831,180.03502744609196,232.52844889533407,526.0566179447737
3832,179.98247242564025,239.18437046766473,417.475189645523
3833,179.93931474460783,236.55759733326153,407.7657112286052
3834,180.1613530663843,242.40315839997857,387.7265940822797
3835,179.8350957087121,235.41218218953728,392.93711036761357
3836,179.94327430831393,246.04376559132143,387.0125162947135
3837,180.07812371537398,238.472403956933,512.1594905568024
3838,180.17368210060695,237.2942942917692,487.77284012221764
3839,180.14807806833434,249.96943265893,506.294214946002
3840,180.1728458005126,234.55616971883734,400.77168080450286
3841,180.21058226647455,241.99774967058755,368.22823309184577
3842,180.3360518018791,239.4922109568576,485.69926441424616
3843,180.20601982321955,239.35416712339577,438.5315571270033
3844,179.9803468614694,238.8994412817726,329.03449682467334
3845,180.10040540313773,229.68650570541737,363.6380873835309
3846,180.37424794427378,240.12550223106442,601.5915933826034
3847,180.57972779783478,245.13986087314066,313.5415106899804
3848,180.3986360339118,238.67491759450215,328.7143366877336
3849,180.6361254577116,233.48013306842785,341.43577343315184
3850,180.63889254068238,236.25730979889744,325.02993244089186
3851,180.65470316885748,237.00662518666354,389.54016743010743
3852,180.72187489979126,232.8514688295133,480.6875816781004
3853,180.55814506231073,236.96841082503647,499.7941756169721
3854,180.33390543275536,238.53689990577038,423.8374483441346
3855,180.33601421165363,239.44954751572905,306.5433206897812
3856,180.417197766312,241.92082687333675,435.35996905041196
3857,180.77537519341746,235.96007320123834,404.5262021826537
3858,180.5923782997297,238.9349901755654,620.3971119588723
3859,180.6377965992449,242.50130643501905,391.42798328568153
3860,180.84249240786045,233.50930241831128,611.4826347135229
3861,180.12733905682555,236.00389847040913,350.4305246887606
3862,180.58052091156915,232.5689254462881,353.24023269375846
3863,180.48450646185432,245.01709502170232,633.3590542922568
3864,180.6851651998544,236.9157972176437,736.4079731723908
3865,180.8032171101312,239.43590235392927,548.029063834455
3866,180.70225868462356,232.28760010537624,348.25453376417545
3867,180.7685190739297,241.19535984461123,453.26320923170414
3868,181.03006720725372,237.8846038845867,608.5986524669493
3869,181.06961244323634,236.24463370599884,627.7403950643021
3870,181.06976797571562,240.00680129925593,414.1265359006331
3871,181.42426887338388,235.49275874801302,399.62015819227895
3872,181.0342256497689,235.42804082345597,522.1993337242731
3873,180.87837462660028,241.3596388483329,364.18344304773296
3874,181.41785470560163,238.74521356695794,430.1244269990946
3875,181.3053873265074,231.38797401028762,615.8585790619549
3876,180.88888444491667,233.98026500414903,324.82871517050285
3877,181.19675508928455,240.36401870182166,401.5286613858331
3878,181.3852171453708,235.24553134755334,317.5041822814804
